,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",7/12/2025 11:00,12.938539,77.5901,OZONE,12,52,29
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/12/2025 11:00,12.920984,77.584908,PM2.5,65,102,84
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/12/2025 11:00,12.920984,77.584908,NO2,16,65,39
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/12/2025 11:00,12.920984,77.584908,NH3,1,2,1
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",7/12/2025 11:00,23.707909,86.41467,PM2.5,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",7/12/2025 11:00,16.172806,75.659694,SO2,7,7,7
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",7/12/2025 11:00,12.9135218,77.5950804,NO2,45,67,59
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",7/12/2025 11:00,12.9135218,77.5950804,SO2,15,18,16
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",7/12/2025 11:00,12.9352049,77.6814488,NH3,1,1,1
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",7/12/2025 11:00,29.6953,77.0027,PM2.5,150,301,234
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",7/12/2025 11:00,29.6953,77.0027,NH3,6,7,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",7/12/2025 11:00,29.6953,77.0027,SO2,20,54,33
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",7/12/2025 11:00,29.966942,76.875879,NH3,5,5,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",7/12/2025 11:00,29.966942,76.875879,CO,24,46,40
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",7/12/2025 11:00,27.9002,76.9938,SO2,32,36,34
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",7/12/2025 11:00,29.0272,77.0621,NO2,27,56,42
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",7/12/2025 11:00,30.1480566,77.2893471,CO,24,108,63
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",7/12/2025 11:00,30.1480566,77.2893471,OZONE,8,33,19
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",7/12/2025 11:00,30.943887,76.801991,CO,50,109,76
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",7/12/2025 11:00,28.360699,76.93609,SO2,6,38,12
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",7/12/2025 11:00,28.060249,76.113115,SO2,6,7,6
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",7/12/2025 11:00,28.060249,76.113115,CO,17,40,29
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",7/12/2025 11:00,28.060249,76.113115,OZONE,13,64,23
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",7/12/2025 11:00,28.1485564,77.3320667,SO2,12,13,12
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",7/12/2025 11:00,28.4275,77.1465,NH3,11,21,16
India,Haryana,Jind,"Police Lines, Jind - HSPCB",7/12/2025 11:00,29.307814,76.337619,NO2,36,51,43
India,Haryana,Jind,"Police Lines, Jind - HSPCB",7/12/2025 11:00,29.307814,76.337619,SO2,NA,NA,NA
India,Haryana,Jind,"Police Lines, Jind - HSPCB",7/12/2025 11:00,29.307814,76.337619,CO,16,129,99
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",7/12/2025 11:00,29.8006,76.4155,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",7/12/2025 11:00,13.003872,77.664217,NO2,29,30,30
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",7/12/2025 11:00,13.0270199,77.494094,PM10,50,64,55
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",7/12/2025 11:00,13.0270199,77.494094,OZONE,25,26,25
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",7/12/2025 11:00,29.432304,76.972765,NH3,2,3,2
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",7/12/2025 11:00,28.52123,76.37138,CO,26,60,56
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",7/12/2025 11:00,12.7816279,77.6299145,SO2,17,19,17
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",7/12/2025 11:00,17.321993,76.822628,NO2,12,12,12
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",7/12/2025 11:00,17.321993,76.822628,SO2,53,55,54
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",7/12/2025 11:00,17.336318,76.847397,PM2.5,27,61,41
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",7/12/2025 11:00,15.34763,76.181767,PM10,64,91,74
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",7/12/2025 11:00,15.34763,76.181767,NO2,32,36,34
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",7/12/2025 11:00,12.415911,75.73505,PM10,26,44,37
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",7/12/2025 11:00,12.88925,74.853,OZONE,4,43,25
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",7/12/2025 11:00,12.21041,76.37376,PM10,68,99,84
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",7/12/2025 11:00,22.9682591,76.064118,PM10,82,215,121
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",7/12/2025 11:00,22.9682591,76.064118,NH3,2,3,2
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",7/12/2025 11:00,22.9682591,76.064118,SO2,50,55,52
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",7/12/2025 11:00,26.203442,78.193251,NH3,2,5,4
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",7/12/2025 11:00,26.259242,78.216432,PM2.5,67,371,190
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",7/12/2025 11:00,26.259242,78.216432,OZONE,4,201,74
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",7/12/2025 11:00,22.7289,75.8076,NO2,2,2,2
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",7/12/2025 11:00,12.21041,76.37376,NO2,10,28,20
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",7/12/2025 11:00,12.21041,76.37376,CO,14,36,23
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",7/12/2025 11:00,16.7602,77.1428,NH3,1,2,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",7/12/2025 11:00,16.7602,77.1428,SO2,8,17,12
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",7/12/2025 11:00,16.7602,77.1428,OZONE,12,29,19
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/12/2025 11:00,10.073232,76.302765,PM10,56,105,72
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/12/2025 11:00,10.073232,76.302765,NO2,6,7,6
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",7/12/2025 11:00,11.875,75.3732,SO2,4,9,5
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",7/12/2025 11:00,8.5637,76.8865,NO2,6,13,9
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",7/12/2025 11:00,8.5637,76.8865,CO,27,72,29
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",7/12/2025 11:00,8.5149093,76.9435879,NH3,3,5,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",7/12/2025 11:00,11.55358,76.55521,OZONE,21,37,26
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",7/12/2025 11:00,14.4758,75.9052,OZONE,19,21,20
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",7/12/2025 11:00,15.3714823,75.1160168,PM2.5,37,60,43
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",7/12/2025 11:00,15.3714823,75.1160168,NO2,7,11,10
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",7/12/2025 11:00,10.5324,76.2159,NO2,7,8,7
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",7/12/2025 11:00,23.210494,77.425409,PM2.5,47,423,235
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",7/12/2025 11:00,23.233584,77.400574,PM10,106,277,168
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",7/12/2025 11:00,22.7289,75.8076,CO,6,10,8
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",7/12/2025 11:00,22.7289,75.8076,OZONE,6,12,8
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",7/12/2025 11:00,22.431,75.5213,SO2,2,15,8
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",7/12/2025 11:00,22.7524,75.8872,OZONE,10,15,12
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",7/12/2025 11:00,12.917348,77.622813,CO,44,102,56
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",7/12/2025 11:00,11.55358,76.55521,PM10,44,64,47
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",7/12/2025 11:00,22.7084,75.8815,PM10,35,91,58
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",7/12/2025 11:00,19.9629,79.298714,PM2.5,15,69,43
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",7/12/2025 11:00,19.9629,79.298714,PM10,115,207,150
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",7/12/2025 11:00,19.9629,79.298714,OZONE,22,22,22
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",7/12/2025 11:00,19.9775302,79.2337086,SO2,8,9,9
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",7/12/2025 11:00,20.918946,74.776388,CO,23,78,31
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",7/12/2025 11:00,21.001264,75.565602,PM10,83,219,131
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",7/12/2025 11:00,19.854616,75.905894,PM2.5,34,150,66
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",7/12/2025 11:00,23.163174,79.973061,PM2.5,43,103,74
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",7/12/2025 11:00,23.163174,79.973061,SO2,12,16,15
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",7/12/2025 11:00,23.163174,79.973061,CO,17,58,44
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/12/2025 11:00,23.142888,79.916147,SO2,6,8,7
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",7/12/2025 11:00,23.168606,79.932247,PM10,90,450,172
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",7/12/2025 11:00,23.168606,79.932247,NO2,6,83,28
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",7/12/2025 11:00,23.168606,79.932247,NH3,1,2,2
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",7/12/2025 11:00,23.168606,79.932247,CO,24,109,35
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",7/12/2025 11:00,24.10897,82.64558,SO2,20,27,24
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",7/12/2025 11:00,19.10122,74.73339,PM10,64,109,85
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",7/12/2025 11:00,20.9402359,77.7895248,NO2,10,45,24
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",7/12/2025 11:00,20.9402359,77.7895248,OZONE,1,71,22
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",7/12/2025 11:00,20.939198,77.765701,PM10,59,154,98
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",7/12/2025 11:00,19.854616,75.905894,NO2,8,24,14
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",7/12/2025 11:00,19.854616,75.905894,SO2,10,21,13
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",7/12/2025 11:00,19.25292,73.142019,PM2.5,29,265,92
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",7/12/2025 11:00,19.192056,72.9585188,OZONE,7,74,24
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",7/12/2025 11:00,16.6870449,74.2505872,PM10,88,151,117
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",7/12/2025 11:00,16.6870449,74.2505872,SO2,1,6,4
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",7/12/2025 11:00,16.7143745,74.2426398,NO2,13,51,30
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",7/12/2025 11:00,18.39963,76.57452,OZONE,28,103,51
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",7/12/2025 11:00,18.1023399,73.4783687,PM10,60,160,103
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",7/12/2025 11:00,19.16485,73.23409,NH3,4,8,6
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",7/12/2025 11:00,19.16485,73.23409,CO,20,84,32
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",7/12/2025 11:00,19.786089,72.757971,PM2.5,26,67,46
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",7/12/2025 11:00,19.786089,72.757971,NO2,6,53,22
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",7/12/2025 11:00,19.786089,72.757971,SO2,23,49,32
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",7/12/2025 11:00,19.786089,72.757971,CO,17,52,27
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",7/12/2025 11:00,23.8640158,78.80289321,PM10,31,158,105
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",7/12/2025 11:00,23.8640158,78.80289321,SO2,5,14,8
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",7/12/2025 11:00,24.58434363,80.8549414,PM2.5,44,48,45
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",7/12/2025 11:00,24.58434363,80.8549414,CO,24,76,31
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",7/12/2025 11:00,24.58434363,80.8549414,OZONE,2,48,10
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",7/12/2025 11:00,20.939198,77.765701,SO2,NA,NA,NA
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",7/12/2025 11:00,19.8389439,75.244448,CO,14,111,76
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",7/12/2025 11:00,19.8389439,75.244448,OZONE,25,30,28
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",7/12/2025 11:00,19.863756,75.321188,NH3,2,5,3
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",7/12/2025 11:00,23.218135,79.95777,NO2,27,153,61
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",7/12/2025 11:00,23.218135,79.95777,SO2,6,8,7
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",7/12/2025 11:00,23.50016,80.23284,OZONE,11,151,29
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",7/12/2025 11:00,23.10844,77.511428,NO2,33,155,86
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",7/12/2025 11:00,19.1653323,72.922099,PM10,73,132,108
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",7/12/2025 11:00,19.0863,72.8888,PM10,88,124,102
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",7/12/2025 11:00,19.0863,72.8888,CO,14,24,20
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",7/12/2025 11:00,19.19709,72.82204,PM2.5,63,151,90
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",7/12/2025 11:00,19.19709,72.82204,SO2,2,10,6
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",7/12/2025 11:00,18.96702,72.84214,NH3,15,27,20
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",7/12/2025 11:00,18.96702,72.84214,CO,2,61,23
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",7/12/2025 11:00,19.000084,72.85673,SO2,2,72,32
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",7/12/2025 11:00,19.000083,72.813993,NO2,51,106,80
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",7/12/2025 11:00,19.047,72.8746,CO,8,16,13
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",7/12/2025 11:00,19.10861,72.83622,PM10,104,147,119
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",7/12/2025 11:00,19.10861,72.83622,SO2,22,59,45
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",7/12/2025 11:00,19.10861,72.83622,CO,22,26,25
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",7/12/2025 11:00,20.555712,74.529236,PM2.5,61,182,109
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",7/12/2025 11:00,20.555712,74.529236,PM10,86,189,129
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",7/12/2025 11:00,19.065931,72.862131,PM10,112,149,131
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/12/2025 11:00,19.23241,72.86895,PM10,88,138,109
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/12/2025 11:00,19.23241,72.86895,NH3,6,8,7
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/12/2025 11:00,18.9936162,72.8128113,PM10,90,117,103
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/12/2025 11:00,21.121801,79.04952,SO2,17,135,34
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/12/2025 11:00,21.121801,79.04952,OZONE,1,100,39
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",7/12/2025 11:00,21.14472,79.107595,SO2,6,100,51
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",7/12/2025 11:00,21.14472,79.107595,OZONE,10,157,35
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",7/12/2025 11:00,19.04946,72.923,PM10,96,168,128
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",7/12/2025 11:00,19.083694,72.920967,NO2,21,100,52
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",7/12/2025 11:00,19.083694,72.920967,CO,16,46,28
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",7/12/2025 11:00,19.0632143,72.8456324,CO,24,47,38
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",7/12/2025 11:00,19.173852,77.296291,PM10,75,127,100
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",7/12/2025 11:00,19.173852,77.296291,NO2,10,43,21
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",7/12/2025 11:00,20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",7/12/2025 11:00,20.0073285,73.7762427,SO2,9,17,13
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",7/12/2025 11:00,19.95022,73.73148,PM10,92,137,110
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",7/12/2025 11:00,19.95022,73.73148,SO2,9,15,12
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",7/12/2025 11:00,19.95022,73.73148,CO,12,19,18
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/12/2025 11:00,19.090337,73.014232,SO2,19,28,23
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",7/12/2025 11:00,19.175,72.9419,PM2.5,47,81,62
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/12/2025 11:00,19.1375,72.915056,SO2,28,29,28
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/12/2025 11:00,19.1375,72.915056,CO,15,15,15
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/12/2025 11:00,19.1375,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",7/12/2025 11:00,18.9767,72.838,PM2.5,83,140,108
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/12/2025 11:00,19.0364585,72.8954371,PM2.5,65,164,114
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/12/2025 11:00,19.0364585,72.8954371,OZONE,3,123,34
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",7/12/2025 11:00,25.6635413,94.0989878,NO2,3,4,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",7/12/2025 11:00,25.6635413,94.0989878,OZONE,5,13,7
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",7/12/2025 11:00,20.832874,85.104082,PM10,91,163,121
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",7/12/2025 11:00,20.832874,85.104082,NH3,4,9,7
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",7/12/2025 11:00,20.832874,85.104082,OZONE,14,158,37
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",7/12/2025 11:00,21.51161,86.89088,NO2,10,110,38
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",7/12/2025 11:00,22.1166054,85.3945546,PM2.5,57,323,161
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",7/12/2025 11:00,22.1166054,85.3945546,PM10,67,184,116
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",7/12/2025 11:00,22.1166054,85.3945546,NH3,2,2,2
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",7/12/2025 11:00,18.547056,73.826908,CO,20,130,70
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",7/12/2025 11:00,18.664282,73.763966,PM2.5,52,243,132
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",7/12/2025 11:00,16.5038,74.3623,NO2,27,105,49
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",7/12/2025 11:00,17.65439,75.90649,PM2.5,3,170,125
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",7/12/2025 11:00,17.65439,75.90649,PM10,4,136,98
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.59051,73.77946,OZONE,2,101,16
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",7/12/2025 11:00,18.614767,73.799516,PM10,107,189,141
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",7/12/2025 11:00,18.614767,73.799516,CO,46,107,71
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.616318,73.765797,CO,36,125,52
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",7/12/2025 11:00,18.60577,73.749976,PM2.5,80,361,207
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",7/12/2025 11:00,20.94185,86.1151,NO2,11,74,21
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",7/12/2025 11:00,20.94185,86.1151,CO,4,90,19
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",7/12/2025 11:00,21.6439,85.599355,PM10,82,188,127
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",7/12/2025 11:00,21.847279,85.416905,PM10,64,133,95
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",7/12/2025 11:00,21.847279,85.416905,NH3,6,7,6
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",7/12/2025 11:00,19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.59051,73.77946,PM2.5,47,271,160
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.59051,73.77946,PM10,91,189,141
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.59051,73.77946,SO2,3,15,7
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.59051,73.77946,CO,24,123,63
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",7/12/2025 11:00,18.501793,73.927532,CO,56,74,73
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",7/12/2025 11:00,18.45445,73.854155,PM2.5,29,105,56
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",7/12/2025 11:00,18.45445,73.854155,OZONE,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",7/12/2025 11:00,18.57304,73.927715,CO,4,104,74
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",7/12/2025 11:00,18.530085,73.849598,NO2,35,144,84
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",7/12/2025 11:00,22.1166054,85.3945546,SO2,7,55,16
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",7/12/2025 11:00,22.1166054,85.3945546,CO,16,80,45
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",7/12/2025 11:00,20.24079,85.836784,PM10,96,355,170
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",7/12/2025 11:00,21.8004996,83.8396977,PM10,48,198,99
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",7/12/2025 11:00,19.0575752,73.0151367,NH3,2,8,6
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",7/12/2025 11:00,19.0575752,73.0151367,OZONE,1,85,16
